customerID,amount,date
1698,24270,05/10/2014
1203,27476,05/10/2014
1422,38266,05/10/2014
1700,23900,05/10/2014
1586,22179,05/10/2014
1531,20214,05/10/2014
1254,21753,05/10/2014
1729,21076,05/10/2014
1449,14995,05/10/2014
1402,30452,05/10/2014
1573,15307,05/10/2014
1962,25164,05/10/2014
1022,22566,05/10/2014
1619,24611,05/10/2014
1839,31965,05/10/2014
1616,24803,05/10/2014
1398,35372,05/10/2014
1297,23777,05/10/2014
1547,24345,05/10/2014
1123,25350,05/10/2014
1099,28006,06/10/2014
1928,24517,06/10/2014
1658,26073,06/10/2014
1653,20721,06/10/2014
1801,27557,06/10/2014
1032,29146,06/10/2014
1559,27049,06/10/2014
1185,26247,06/10/2014
1095,27482,06/10/2014
1931,16240,06/10/2014
1154,15025,06/10/2014
1810,22297,06/10/2014
1328,25332,06/10/2014
1453,12698,06/10/2014
1952,27204,06/10/2014
1874,22466,06/10/2014
1055,20645,06/10/2014
1607,22199,06/10/2014
1191,22102,06/10/2014
1123,23084,06/10/2014
1878,20458,06/10/2014
1419,26928,06/10/2014
1900,21687,06/10/2014
1680,28568,07/10/2014
1291,29067,07/10/2014
1567,20927,07/10/2014
1329,16548,07/10/2014
1075,37899,07/10/2014
1673,24719,07/10/2014
1593,25013,07/10/2014
1387,27389,07/10/2014
1570,24380,07/10/2014
1833,26218,07/10/2014
1598,30099,07/10/2014
1930,23766,07/10/2014
1477,17020,07/10/2014
1502,32735,07/10/2014
1754,19811,07/10/2014
1671,28190,07/10/2014
1097,22228,07/10/2014
1507,26993,07/10/2014
1067,31952,07/10/2014
1893,24789,07/10/2014
1276,28711,07/10/2014
1498,24358,07/10/2014
1707,28103,07/10/2014
1077,27280,07/10/2014
1721,27254,07/10/2014
1911,21084,07/10/2014
1432,26224,07/10/2014
1354,21993,07/10/2014
1210,21883,07/10/2014
1902,20987,07/10/2014
1386,24816,07/10/2014
1583,24794,07/10/2014
1695,31118,08/10/2014
1600,19242,08/10/2014
1944,12318,08/10/2014
1360,28987,08/10/2014
1543,32434,08/10/2014
1202,35336,08/10/2014
1834,17332,08/10/2014
1297,25673,08/10/2014
1460,25607,08/10/2014
1818,29892,08/10/2014
1552,28131,08/10/2014
1109,21735,08/10/2014
1776,19089,08/10/2014
1155,19340,08/10/2014
1417,24723,08/10/2014
1532,16666,08/10/2014
1999,19421,08/10/2014
1540,24708,08/10/2014
1146,31747,08/10/2014
1103,19254,08/10/2014
1441,14604,08/10/2014
1025,22228,08/10/2014
1095,22718,08/10/2014
1345,30445,08/10/2014
1119,23890,08/10/2014
1969,27417,08/10/2014
1118,30022,09/10/2014
1381,22919,09/10/2014
1653,14984,09/10/2014
1224,21700,09/10/2014
1739,25907,09/10/2014
1434,17578,09/10/2014
1288,25549,09/10/2014
1059,28269,09/10/2014
1088,22663,09/10/2014
1964,32983,09/10/2014
1415,30882,09/10/2014
1375,24617,09/10/2014
1742,21430,09/10/2014
1265,27574,09/10/2014
1835,22842,09/10/2014
1901,20646,09/10/2014
1734,26783,09/10/2014
1082,14863,09/10/2014
1468,17578,09/10/2014
1194,24120,10/10/2014
1975,26068,10/10/2014
1846,20704,10/10/2014
1581,18252,10/10/2014
1573,19566,10/10/2014
1527,22895,10/10/2014
1533,21752,10/10/2014
1853,24266,10/10/2014
1076,25636,10/10/2014
1820,22186,10/10/2014
1357,26516,10/10/2014
1543,24793,10/10/2014
1105,26471,10/10/2014
1731,16029,10/10/2014
1168,26339,10/10/2014
1772,24794,10/10/2014
1102,31030,10/10/2014
1816,34196,10/10/2014
1599,15180,10/10/2014
1395,23454,10/10/2014
1795,27870,10/10/2014
1876,31148,10/10/2014
1858,32075,10/10/2014
1072,25149,10/10/2014
1685,21834,10/10/2014
1488,23021,10/10/2014
1810,30675,10/10/2014
1111,24116,10/10/2014
1782,26163,10/10/2014
1885,27238,10/10/2014
1842,22344,10/10/2014
1227,29918,10/10/2014
1280,23062,10/10/2014
1855,20976,11/10/2014
1012,20893,11/10/2014
1150,24177,11/10/2014
1280,15706,11/10/2014
1118,14828,11/10/2014
1406,29024,11/10/2014
1050,26999,11/10/2014
1631,26703,11/10/2014
1738,20491,11/10/2014
1664,21682,11/10/2014
1260,23345,11/10/2014
1894,18407,11/10/2014
1178,22383,11/10/2014
1629,31832,11/10/2014
1619,28533,11/10/2014
1370,26594,11/10/2014
1945,35547,11/10/2014
1897,26116,11/10/2014
1431,27444,11/10/2014
1328,24052,11/10/2014
1604,23535,11/10/2014
1461,20795,11/10/2014
1069,19438,11/10/2014
1323,20238,11/10/2014
1031,19484,12/10/2014
1198,16316,12/10/2014
1392,20614,12/10/2014
1959,30606,12/10/2014
1351,21401,12/10/2014
1100,26051,12/10/2014
1452,19172,12/10/2014
1289,20381,12/10/2014
1253,15076,12/10/2014
1919,24897,12/10/2014
1851,23457,12/10/2014
1757,20302,12/10/2014
1146,19917,12/10/2014
1091,11884,12/10/2014
1336,20301,12/10/2014
1747,30428,12/10/2014
1009,18740,12/10/2014
1389,18903,12/10/2014
1659,28193,12/10/2014
1541,33766,12/10/2014
1944,25717,12/10/2014
1960,22892,13/10/2014
1006,23088,13/10/2014
1839,26368,13/10/2014
1182,17305,13/10/2014
1313,24755,13/10/2014
1328,27418,13/10/2014
1102,22086,13/10/2014
1433,23842,13/10/2014
1571,21498,13/10/2014
1398,25650,13/10/2014
1787,21837,13/10/2014
1430,25791,13/10/2014
1165,32248,13/10/2014
1807,19333,13/10/2014
1998,22434,13/10/2014
1123,29344,13/10/2014
1186,32711,13/10/2014
1992,30109,13/10/2014
1952,20482,14/10/2014
1169,18178,14/10/2014
1801,26910,14/10/2014
1525,20300,14/10/2014
1538,30950,14/10/2014
1454,22023,14/10/2014
1986,30012,14/10/2014
1024,16714,14/10/2014
1513,30995,14/10/2014
1164,22440,14/10/2014
1272,22658,14/10/2014
1800,28235,14/10/2014
1668,31517,14/10/2014
1916,27547,14/10/2014
1824,27144,14/10/2014
1845,26769,14/10/2014
1643,17856,14/10/2014
1195,21097,14/10/2014
1100,22851,14/10/2014
1472,30192,14/10/2014
1573,26846,14/10/2014
1531,32680,14/10/2014
1615,26691,14/10/2014
1920,29683,14/10/2014
1313,20005,14/10/2014
1897,30993,14/10/2014
1388,32073,14/10/2014
1383,25000,14/10/2014
1014,17405,14/10/2014
1755,29722,14/10/2014
1677,31555,14/10/2014
1192,20738,14/10/2014
1974,27489,15/10/2014
1179,24249,15/10/2014
1809,17870,15/10/2014
1800,34384,15/10/2014
1211,27188,15/10/2014
1306,28067,15/10/2014
1122,13313,15/10/2014
1314,28129,15/10/2014
1335,24140,15/10/2014
1022,38890,15/10/2014
1704,24946,15/10/2014
1104,34503,15/10/2014
1649,19458,15/10/2014
1238,24311,15/10/2014
1843,24092,15/10/2014
1427,36600,15/10/2014
1441,22244,15/10/2014
1976,27134,15/10/2014
1050,30263,15/10/2014
1608,29061,15/10/2014
1962,18205,15/10/2014
1352,21417,15/10/2014
1259,29604,16/10/2014
1618,21130,16/10/2014
1928,21420,16/10/2014
1272,27456,16/10/2014
1903,17468,16/10/2014
1156,20420,16/10/2014
1054,18643,16/10/2014
1349,18852,16/10/2014
1105,27349,16/10/2014
1988,20537,16/10/2014
1464,22684,16/10/2014
1179,26427,16/10/2014
1771,14006,16/10/2014
1007,16614,16/10/2014
1089,30390,16/10/2014
1416,22784,16/10/2014
1165,15661,16/10/2014
1088,33713,16/10/2014
1498,19565,16/10/2014
1075,29903,16/10/2014
1196,34077,16/10/2014
1537,27429,16/10/2014
1046,33555,16/10/2014
1909,21685,16/10/2014
1168,16407,16/10/2014
1452,28287,16/10/2014
1315,30213,16/10/2014
1953,18562,16/10/2014
1044,26242,17/10/2014
1355,25353,17/10/2014
1210,19167,17/10/2014
1116,26748,17/10/2014
1739,26395,17/10/2014
1418,28164,17/10/2014
1557,24358,17/10/2014
1528,19247,17/10/2014
1970,23063,17/10/2014
1561,22572,17/10/2014
1618,18131,17/10/2014
1455,16700,17/10/2014
1415,25333,17/10/2014
1370,26933,17/10/2014
1053,26860,17/10/2014
1902,24744,17/10/2014
1410,27221,17/10/2014
1854,21883,17/10/2014
1273,20464,17/10/2014
1084,24332,17/10/2014
1733,27889,17/10/2014
1183,15753,18/10/2014
1051,22023,18/10/2014
1894,16204,18/10/2014
1142,24662,18/10/2014
1101,28355,18/10/2014
1102,28315,18/10/2014
1990,25392,18/10/2014
1179,22927,18/10/2014
1483,20945,18/10/2014
1527,17777,18/10/2014
1341,15718,18/10/2014
1737,28583,18/10/2014
1050,29567,18/10/2014
1045,20681,18/10/2014
1559,25019,18/10/2014
1196,19941,18/10/2014
1596,23701,18/10/2014
1081,20466,18/10/2014
1807,18672,18/10/2014
1217,26044,18/10/2014
1317,31544,18/10/2014
1967,23697,18/10/2014
1688,23807,18/10/2014
1005,28047,18/10/2014
1392,26312,18/10/2014
1866,26630,18/10/2014
1951,24991,18/10/2014
1317,23299,18/10/2014
1536,30366,18/10/2014
1807,27816,18/10/2014
1259,22495,18/10/2014
1611,27538,18/10/2014
1074,15290,18/10/2014
1223,20461,19/10/2014
1328,27945,19/10/2014
1870,28051,19/10/2014
1629,28414,19/10/2014
1816,19087,19/10/2014
1339,32766,19/10/2014
1125,16267,19/10/2014
1353,40581,19/10/2014
1305,30000,19/10/2014
1726,31889,19/10/2014
1831,24231,19/10/2014
1459,19364,19/10/2014
1981,22739,19/10/2014
1557,22985,19/10/2014
1488,26595,19/10/2014
1609,38643,19/10/2014
1068,28779,19/10/2014
1993,35384,19/10/2014
1780,33046,19/10/2014
1844,24765,19/10/2014
1604,22742,19/10/2014
1892,19718,19/10/2014
1930,33062,19/10/2014
1823,32463,19/10/2014
1654,21770,19/10/2014
1512,27198,19/10/2014
1511,30458,19/10/2014
1970,25399,20/10/2014
1091,26794,20/10/2014
1950,26458,20/10/2014
1912,21639,20/10/2014
1318,23051,20/10/2014
1517,20665,20/10/2014
1588,35587,20/10/2014
1287,24457,20/10/2014
1819,27668,20/10/2014
1878,27072,20/10/2014
1253,31012,20/10/2014
1325,30425,20/10/2014
1042,16594,20/10/2014
1554,22742,20/10/2014
1840,21231,20/10/2014
1359,29073,20/10/2014
1626,19557,20/10/2014
1690,27662,20/10/2014
1282,22321,20/10/2014
1314,27365,20/10/2014
1943,28833,21/10/2014
1411,23235,21/10/2014
1912,16805,21/10/2014
1861,26463,21/10/2014
1691,27395,21/10/2014
1177,29430,21/10/2014
1372,31620,21/10/2014
1470,30548,21/10/2014
1900,27139,21/10/2014
1429,31931,21/10/2014
1690,36853,21/10/2014
1585,24861,21/10/2014
1376,22167,21/10/2014
1826,27538,21/10/2014
1801,25089,21/10/2014
1111,21251,21/10/2014
1538,23438,21/10/2014
1167,28369,21/10/2014
1137,27727,22/10/2014
1077,28455,22/10/2014
1417,22716,22/10/2014
1157,14028,22/10/2014
1755,17669,22/10/2014
1446,37422,22/10/2014
1014,25467,22/10/2014
1793,14719,22/10/2014
1983,25998,22/10/2014
1828,25861,22/10/2014
1010,27643,22/10/2014
1316,27611,22/10/2014
1229,20669,22/10/2014
1693,20609,22/10/2014
1022,23374,22/10/2014
1109,20973,22/10/2014
1265,27276,22/10/2014
1067,28873,22/10/2014
1526,23891,22/10/2014
1702,23643,22/10/2014
1184,22316,22/10/2014
1837,23439,22/10/2014
1173,32581,22/10/2014
1945,37174,22/10/2014
1861,31293,22/10/2014
1604,30021,22/10/2014
1419,30591,22/10/2014
1821,26540,22/10/2014
1735,22734,22/10/2014
1013,25549,22/10/2014
1339,39727,23/10/2014
1031,22682,23/10/2014
1597,31189,23/10/2014
1018,33250,23/10/2014
1341,33656,23/10/2014
1389,25102,23/10/2014
1273,20055,23/10/2014
1284,30829,23/10/2014
1259,17558,23/10/2014
1648,27130,23/10/2014
1879,26852,23/10/2014
1937,20747,23/10/2014
1221,32383,23/10/2014
1329,17573,23/10/2014
1696,16020,23/10/2014
1259,24410,23/10/2014
1683,32016,23/10/2014
1463,21534,23/10/2014
1844,31444,23/10/2014
1144,28564,23/10/2014
1680,16577,23/10/2014
1194,31733,23/10/2014
1915,23274,23/10/2014
1428,28934,23/10/2014
1935,34507,24/10/2014
1896,20792,24/10/2014
1312,30477,24/10/2014
1933,21454,24/10/2014
1724,31354,24/10/2014
1500,17500,24/10/2014
1079,17009,24/10/2014
1601,26507,24/10/2014
1742,18573,24/10/2014
1231,27168,24/10/2014
1065,32378,24/10/2014
1444,18510,24/10/2014
1592,22040,24/10/2014
1180,38932,24/10/2014
1643,25547,24/10/2014
1836,14221,24/10/2014
1899,25150,24/10/2014
1666,34695,24/10/2014
1173,26530,24/10/2014
1615,23009,24/10/2014
1869,23992,24/10/2014
1920,12170,24/10/2014
1278,21261,24/10/2014
1676,25423,24/10/2014
1102,26935,24/10/2014
1795,15658,24/10/2014
1410,25460,24/10/2014
1745,23201,24/10/2014
1933,20194,24/10/2014
1811,20488,24/10/2014
1068,27893,25/10/2014
1583,26267,25/10/2014
1697,22036,25/10/2014
1130,26089,25/10/2014
1449,20476,25/10/2014
1074,28320,25/10/2014
1072,20186,25/10/2014
1768,24838,25/10/2014
1485,21523,25/10/2014
1667,31455,25/10/2014
1556,23555,25/10/2014
1842,25854,25/10/2014
1692,34150,25/10/2014
1166,26652,25/10/2014
1160,31118,25/10/2014
1916,24943,25/10/2014
1327,9195,25/10/2014
1812,27757,25/10/2014
1227,25176,25/10/2014
1890,22974,25/10/2014
1704,28917,25/10/2014
1940,24208,25/10/2014
1314,28341,25/10/2014
1956,27555,25/10/2014
1669,29910,25/10/2014
1866,30438,25/10/2014
1037,33461,25/10/2014
1300,22464,26/10/2014
1124,35261,26/10/2014
1772,18417,26/10/2014
1481,27080,26/10/2014
1266,23419,26/10/2014
1821,19487,26/10/2014
1456,19610,26/10/2014
1794,14113,26/10/2014
1314,11255,26/10/2014
1024,32398,26/10/2014
1955,27579,26/10/2014
1670,20390,26/10/2014
1185,25027,26/10/2014
1385,27827,26/10/2014
1818,21766,26/10/2014
1219,19768,26/10/2014
1837,22512,26/10/2014
1573,20881,26/10/2014
1747,28673,26/10/2014
1246,21916,26/10/2014
1484,26408,26/10/2014
1973,28794,26/10/2014
1434,28157,26/10/2014
1882,25374,26/10/2014
1880,32266,26/10/2014
1694,35450,26/10/2014
1605,21187,26/10/2014
1213,22933,26/10/2014
1618,26086,26/10/2014
1164,24681,26/10/2014
1143,26103,26/10/2014
1771,26823,27/10/2014
1007,24861,27/10/2014
1348,27008,27/10/2014
1141,28266,27/10/2014
1980,22803,27/10/2014
1849,24123,27/10/2014
1409,15250,27/10/2014
1395,25133,27/10/2014
1542,19189,27/10/2014
1758,20281,27/10/2014
1066,24129,27/10/2014
1891,16387,27/10/2014
1152,21173,27/10/2014
1624,33323,27/10/2014
1239,29133,27/10/2014
1263,23476,27/10/2014
1643,25526,27/10/2014
1544,25911,27/10/2014
1245,29281,27/10/2014
1240,34069,27/10/2014
1276,24411,27/10/2014
1695,15690,27/10/2014
1376,19780,27/10/2014
1046,26410,27/10/2014
1932,21249,27/10/2014
1970,24019,28/10/2014
1000,32753,28/10/2014
1214,15855,28/10/2014
1460,23982,28/10/2014
1080,29993,28/10/2014
1987,19396,28/10/2014
1282,30415,28/10/2014
1523,30275,28/10/2014
1892,25386,28/10/2014
1704,22526,28/10/2014
1904,25916,28/10/2014
1022,23540,28/10/2014
1052,24771,28/10/2014
1885,22904,28/10/2014
1402,16615,28/10/2014
1409,18328,28/10/2014
1250,30000,28/10/2014
1871,33397,28/10/2014
1185,28291,28/10/2014
1037,34329,28/10/2014
1903,21925,28/10/2014
1169,31261,28/10/2014
1358,30594,28/10/2014
1485,20265,28/10/2014
1192,24157,28/10/2014
1409,29334,28/10/2014
1665,20906,28/10/2014
1767,24654,28/10/2014
1283,26630,28/10/2014
1438,16135,29/10/2014
1813,18567,29/10/2014
1628,23752,29/10/2014
1487,18250,29/10/2014
1864,27728,29/10/2014
1548,30356,29/10/2014
1955,29230,29/10/2014
1813,26700,29/10/2014
1199,31871,29/10/2014
1208,33294,29/10/2014
1707,35224,29/10/2014
1887,28940,29/10/2014
1431,32583,29/10/2014
1534,28977,29/10/2014
1162,29361,29/10/2014
1026,18655,29/10/2014
1482,31874,29/10/2014
1024,16173,29/10/2014
1956,24060,29/10/2014
1918,24496,29/10/2014
1858,29560,29/10/2014
1765,19664,29/10/2014
1145,27239,29/10/2014
1199,32389,29/10/2014
1789,29904,30/10/2014
1596,27918,30/10/2014
1565,19944,30/10/2014
1971,32149,30/10/2014
1772,29464,30/10/2014
1605,28849,30/10/2014
1026,26378,30/10/2014
1141,28075,30/10/2014
1767,26785,30/10/2014
1502,21339,30/10/2014
1724,21003,30/10/2014
1679,31023,30/10/2014
1455,35796,30/10/2014
1045,27126,30/10/2014
1536,29212,30/10/2014
1391,20615,30/10/2014
1221,32897,30/10/2014
1529,27324,30/10/2014
1573,17490,30/10/2014
1536,21831,30/10/2014
1756,29238,30/10/2014
1765,32006,30/10/2014
1150,19606,30/10/2014
1596,34465,30/10/2014
1400,25676,30/10/2014
1364,26863,30/10/2014
1341,30091,30/10/2014
1094,22764,30/10/2014
1134,29301,30/10/2014
1527,27296,30/10/2014
1370,24375,30/10/2014
1880,28262,30/10/2014
1557,25086,30/10/2014
1475,24148,30/10/2014
1961,26473,30/10/2014
1047,20117,30/10/2014
1227,24026,30/10/2014
1763,31225,30/10/2014
1093,20252,31/10/2014
1263,25837,31/10/2014
1355,20736,31/10/2014
1679,18998,31/10/2014
1203,24138,31/10/2014
1326,28180,31/10/2014
1561,32405,31/10/2014
1508,25897,31/10/2014
1689,19225,31/10/2014
1859,24260,31/10/2014
1975,23975,31/10/2014
1975,22153,31/10/2014
1054,23832,31/10/2014
1694,31189,31/10/2014
1095,26621,31/10/2014
1600,26845,31/10/2014
1330,19444,31/10/2014
1721,29589,31/10/2014
1054,28799,31/10/2014
1588,25970,31/10/2014
1922,31388,31/10/2014
1178,26688,31/10/2014
1793,20106,31/10/2014
1447,23888,31/10/2014
1614,26603,31/10/2014
1093,30866,31/10/2014
1283,21737,31/10/2014
1214,24707,31/10/2014
1521,29943,31/10/2014
1012,16324,31/10/2014
1654,25240,31/10/2014
1350,26085,31/10/2014
1419,23300,31/10/2014
1015,26433,01/11/2014
1397,27070,01/11/2014
1207,28867,01/11/2014
1585,29340,01/11/2014
1582,31830,01/11/2014
1440,28675,01/11/2014
1906,36475,01/11/2014
1271,23669,01/11/2014
1396,30539,01/11/2014
1613,24461,01/11/2014
1099,19875,01/11/2014
1102,26885,01/11/2014
1970,25819,01/11/2014
1846,29044,01/11/2014
1456,20140,01/11/2014
1606,23195,01/11/2014
1194,28394,01/11/2014
1801,20316,01/11/2014
1940,27442,01/11/2014
1598,27776,01/11/2014
1199,22134,01/11/2014
1631,25186,01/11/2014
1764,29060,01/11/2014
1366,23712,01/11/2014
1668,22966,01/11/2014
1445,25339,01/11/2014
1464,37518,02/11/2014
1776,23667,02/11/2014
1727,24451,02/11/2014
1562,23795,02/11/2014
1986,34596,02/11/2014
1737,25045,02/11/2014
1042,27341,02/11/2014
1277,21140,02/11/2014
1979,23884,02/11/2014
1532,17188,02/11/2014
1062,22248,02/11/2014
1241,16900,02/11/2014
1740,27681,02/11/2014
1101,18061,02/11/2014
1290,26905,02/11/2014
1423,28549,02/11/2014
1761,28950,02/11/2014
1106,17972,02/11/2014
1396,22500,02/11/2014
1269,17605,02/11/2014
1239,24544,02/11/2014
1508,29175,02/11/2014
1941,24839,02/11/2014
1273,27956,02/11/2014
1435,19736,03/11/2014
1386,30577,03/11/2014
1382,19392,03/11/2014
1689,28707,03/11/2014
1968,23897,03/11/2014
1262,18777,03/11/2014
1395,31265,03/11/2014
1131,21244,03/11/2014
1791,28924,03/11/2014
1444,29271,03/11/2014
1509,27909,03/11/2014
1439,29474,03/11/2014
1466,30458,03/11/2014
1800,24537,03/11/2014
1292,11787,03/11/2014
1890,22333,03/11/2014
1320,25434,03/11/2014
1891,18840,03/11/2014
1894,17841,03/11/2014
1707,25110,03/11/2014
1307,26190,03/11/2014
1430,26338,03/11/2014
1051,26746,03/11/2014
1651,19685,03/11/2014
1651,25681,03/11/2014
1737,24109,03/11/2014
1004,29086,04/11/2014
1077,20431,04/11/2014
1002,24075,04/11/2014
1308,22068,04/11/2014
1778,19473,04/11/2014
1410,21377,04/11/2014
1608,19809,04/11/2014
1348,19713,04/11/2014
1708,31429,04/11/2014
1021,27631,04/11/2014
1568,27031,04/11/2014
1447,22827,04/11/2014
1569,24975,04/11/2014
1330,42234,04/11/2014
1377,23462,04/11/2014
1738,30840,04/11/2014
1105,21468,04/11/2014
1559,22350,04/11/2014
1675,31131,04/11/2014
1674,22775,04/11/2014
1591,22207,04/11/2014
1888,24377,04/11/2014
1364,29542,04/11/2014
1183,32696,04/11/2014
1634,21598,04/11/2014
1870,24099,05/11/2014
1549,18330,05/11/2014
1810,30734,05/11/2014
1881,23911,05/11/2014
1355,27715,05/11/2014
1713,25430,05/11/2014
1981,26494,05/11/2014
1321,35846,05/11/2014
1375,27561,05/11/2014
1999,20232,05/11/2014
1976,30593,05/11/2014
1678,26596,05/11/2014
1614,32464,05/11/2014
1023,12773,05/11/2014
1486,21580,05/11/2014
1392,29140,05/11/2014
1109,31932,05/11/2014
1984,23042,05/11/2014
1172,19723,05/11/2014
1278,24525,05/11/2014
1184,24790,05/11/2014
1255,17888,05/11/2014
1631,16069,05/11/2014
1725,31766,05/11/2014
1181,19746,05/11/2014
1541,20716,05/11/2014
1670,25489,05/11/2014
1106,26463,05/11/2014
1164,35630,05/11/2014
1956,29300,05/11/2014
1118,29319,05/11/2014
1326,21648,05/11/2014
1137,17930,05/11/2014
1744,18654,05/11/2014
1272,33375,05/11/2014
1829,31347,05/11/2014
1455,23973,06/11/2014
1060,26362,06/11/2014
1547,23809,06/11/2014
1788,25638,06/11/2014
1144,32210,06/11/2014
1800,20526,06/11/2014
1852,29110,06/11/2014
1189,21466,06/11/2014
1289,23238,06/11/2014
1039,23331,06/11/2014
1900,24209,06/11/2014
1463,31041,06/11/2014
1024,22530,06/11/2014
1555,18301,06/11/2014
1679,28599,06/11/2014
1511,27838,06/11/2014
1309,28370,06/11/2014
1575,17732,06/11/2014
1005,23657,06/11/2014
1188,23332,06/11/2014
1230,29185,06/11/2014
1922,33051,06/11/2014
1513,19391,06/11/2014
1141,21757,06/11/2014
1194,26013,06/11/2014
1320,29353,06/11/2014
1905,28256,07/11/2014
1666,32001,07/11/2014
1693,31804,07/11/2014
1361,24884,07/11/2014
1841,23437,07/11/2014
1622,18672,07/11/2014
1818,16916,07/11/2014
1031,22134,07/11/2014
1288,30669,07/11/2014
1451,21985,07/11/2014
1424,20119,07/11/2014
1129,24374,07/11/2014
1350,26081,07/11/2014
1891,26270,07/11/2014
1392,21838,07/11/2014
1062,22045,07/11/2014
1153,21364,07/11/2014
1499,23877,07/11/2014
1236,23344,07/11/2014
1320,31767,07/11/2014
1669,18213,07/11/2014
1202,19430,07/11/2014
1603,23700,07/11/2014
1971,26859,07/11/2014
1724,24557,07/11/2014
1739,23090,07/11/2014
1254,21488,08/11/2014
1159,19159,08/11/2014
1800,22209,08/11/2014
1112,24814,08/11/2014
1788,27932,08/11/2014
1714,21970,08/11/2014
1693,23053,08/11/2014
1047,20313,08/11/2014
1362,27054,08/11/2014
1783,14371,08/11/2014
1597,30853,08/11/2014
1029,20130,08/11/2014
1490,25034,08/11/2014
1639,26769,08/11/2014
1334,25206,08/11/2014
1723,20542,08/11/2014
1053,14153,08/11/2014
1905,24485,08/11/2014
1988,26334,08/11/2014
1763,17966,08/11/2014
1189,23609,09/11/2014
1640,15819,09/11/2014
1161,25916,09/11/2014
1643,25035,09/11/2014
1540,18826,09/11/2014
1502,28526,09/11/2014
1673,26232,09/11/2014
1908,17971,09/11/2014
1104,24043,09/11/2014
1221,21789,09/11/2014
1206,31047,09/11/2014
1045,35450,09/11/2014
1657,29278,09/11/2014
1765,30032,09/11/2014
1961,31409,09/11/2014
1673,22042,09/11/2014
1019,20241,09/11/2014
1330,26273,09/11/2014
1565,19473,09/11/2014
1139,27355,09/11/2014
1973,24423,09/11/2014
1706,27073,09/11/2014
1041,23365,09/11/2014
1055,23945,09/11/2014
1999,33982,09/11/2014
1082,24716,09/11/2014
1836,26716,09/11/2014
1645,25617,09/11/2014
1980,21164,10/11/2014
1681,28500,10/11/2014
1375,23917,10/11/2014
1617,34542,10/11/2014
1301,19244,10/11/2014
1136,18975,10/11/2014
1145,22335,10/11/2014
1364,15382,10/11/2014
1402,23290,10/11/2014
1301,18782,10/11/2014
1908,26074,10/11/2014
1068,28121,10/11/2014
1075,23139,10/11/2014
1940,31735,10/11/2014
1590,24106,10/11/2014
1526,34723,10/11/2014
1289,26487,10/11/2014
1243,24668,10/11/2014
1915,18178,10/11/2014
1247,25448,10/11/2014
1574,25583,10/11/2014
1446,27599,10/11/2014
1382,30310,10/11/2014
1433,27297,10/11/2014
1645,22186,10/11/2014
1740,29462,10/11/2014
1110,12107,10/11/2014
1934,25482,11/11/2014
1149,32625,11/11/2014
1016,25806,11/11/2014
1115,28877,11/11/2014
1656,17355,11/11/2014
1202,15479,11/11/2014
1107,23036,11/11/2014
1731,23472,11/11/2014
1363,37247,11/11/2014
1800,25726,11/11/2014
1350,22908,11/11/2014
1329,27061,11/11/2014
1683,35886,11/11/2014
1239,27785,11/11/2014
1698,22336,11/11/2014
1306,22972,11/11/2014
1017,28284,11/11/2014
1015,32155,11/11/2014
1369,10633,11/11/2014
1433,23742,11/11/2014
1613,30633,11/11/2014
1176,23612,11/11/2014
1921,29001,11/11/2014
1440,20691,11/11/2014
1174,28847,11/11/2014
1942,19768,12/11/2014
1887,24385,12/11/2014
1091,35115,12/11/2014
1553,19717,12/11/2014
1867,26546,12/11/2014
1700,28253,12/11/2014
1501,17885,12/11/2014
1233,37236,12/11/2014
1098,25452,12/11/2014
1292,32463,12/11/2014
1596,16901,12/11/2014
1328,21164,12/11/2014
1190,22595,12/11/2014
1484,16461,12/11/2014
1070,28853,12/11/2014
1275,29166,12/11/2014
1844,31301,12/11/2014
1261,29582,12/11/2014
1163,24186,12/11/2014
1135,27222,12/11/2014
1131,27123,12/11/2014
1325,26858,12/11/2014
1306,27341,12/11/2014
1894,22855,12/11/2014
1290,23108,12/11/2014
1204,26461,12/11/2014
1649,23802,12/11/2014
1513,21023,12/11/2014
1209,27659,13/11/2014
1050,33718,13/11/2014
1705,22650,13/11/2014
1932,23561,13/11/2014
1429,19694,13/11/2014
1744,16916,13/11/2014
1163,24767,13/11/2014
1909,20040,13/11/2014
1325,25446,13/11/2014
1571,20051,13/11/2014
1537,20637,13/11/2014
1584,29823,13/11/2014
1198,29861,13/11/2014
1933,29709,13/11/2014
1274,24032,13/11/2014
1027,25446,13/11/2014
1045,29551,13/11/2014
1732,20574,13/11/2014
1046,26484,13/11/2014
1052,27734,13/11/2014
1238,17160,13/11/2014
1967,30706,13/11/2014
1687,27875,14/11/2014
1804,20537,14/11/2014
1740,20012,14/11/2014
1124,35727,14/11/2014
1193,28501,14/11/2014
1686,29556,14/11/2014
1066,21401,14/11/2014
1242,25445,14/11/2014
1209,27127,14/11/2014
1630,29131,14/11/2014
1308,24755,14/11/2014
1751,24563,14/11/2014
1785,26544,14/11/2014
1318,27387,14/11/2014
1900,13669,14/11/2014
1352,22700,14/11/2014
1853,28882,14/11/2014
1143,23822,14/11/2014
1525,23946,14/11/2014
1916,14749,14/11/2014
1772,25834,14/11/2014
1748,30589,14/11/2014
1179,24750,14/11/2014
1700,30643,14/11/2014
1912,30933,14/11/2014
1277,29565,14/11/2014
1671,24758,14/11/2014
1278,24757,14/11/2014
1791,22757,14/11/2014
